date,facility_id,operation,shift,hour_of_day,day_of_week,is_weekend,is_holiday,is_peak_period,inbound_volume,outbound_volume,inventory_volume,processed_volume,backlog_volume,available_workers,scheduled_workers,actual_workers,worker_capacity_per_hour,shift_hours,avg_cycle_time_minutes,equipment_availability,downtime_minutes,overtime_hours,absenteeism_rate,operational_cost,weather_impact,special_event,throughput_packages_per_hour,error_misroute_packages,traffic_hour_factor,weekly_pattern_factor,seasonal_pattern_factor
2026-09-02,DAL-HUB,Outbound,Morning,10,Wednesday,0,0,0,1100,1078,213,1026,107,22,21,20,54,8,29.6,0.95,6,0.3,0.05,437.81,Clear,0,1026,0,1.08,1.0,1.08
2026-09-02,DAL-HUB,Outbound,Morning,11,Wednesday,0,0,0,1215,1190,394,954,303,21,21,20,51,8,36.5,0.936,9,1.2,0.046,474.72,Clear,0,954,0,1.08,1.0,1.08
2026-09-02,DAL-HUB,Outbound,Morning,12,Wednesday,0,0,0,977,957,296,815,192,19,17,17,50,8,29.8,0.959,8,0.9,0.022,402.4,Heavy Rain,0,815,0,0.96,1.0,1.08
2026-09-02,DAL-HUB,Outbound,Morning,13,Wednesday,0,0,0,932,913,217,856,112,19,17,17,53,8,24.4,0.951,9,0.4,0.014,388.64,Clear,0,856,1,0.96,1.0,1.08
2026-09-02,DAL-HUB,Outbound,Evening,14,Wednesday,0,0,0,1037,1016,342,900,160,19,18,18,50,8,29.2,1.0,7,0.7,0.02,412.06,Clear,0,900,1,0.96,1.0,1.08
2026-09-02,DAL-HUB,Outbound,Evening,15,Wednesday,0,0,0,1145,1122,360,860,318,21,20,19,48,8,37.5,0.943,2,1.2,0.03,431.54,Clear,0,860,0,1.08,1.0,1.08
2026-09-02,DAL-HUB,Outbound,Evening,16,Wednesday,0,0,0,1124,1101,216,883,261,21,20,19,49,8,33.2,0.949,8,1.3,0.027,453.15,Clear,0,883,1,1.08,1.0,1.08
2026-09-02,DAL-HUB,Outbound,Evening,17,Wednesday,0,0,1,1186,1162,339,1014,201,23,22,21,50,8,30.0,0.966,5,0.6,0.035,464.1,Clear,0,1014,0,1.2,1.0,1.08
2026-09-02,DAL-HUB,Outbound,Evening,18,Wednesday,0,0,1,1372,1344,322,1041,370,23,23,22,48,8,34.4,0.986,0,2.1,0.036,513.02,Clear,0,1041,1,1.2,1.0,1.08
2026-09-02,DAL-HUB,Outbound,Evening,19,Wednesday,0,0,1,1301,1274,386,1024,308,25,24,23,49,8,33.7,0.909,9,0.7,0.029,520.8,Clear,0,1024,1,1.2,1.0,1.08
2026-09-02,DAL-HUB,Outbound,Evening,20,Wednesday,0,0,0,1128,1105,236,859,306,21,20,20,46,8,36.9,0.934,5,1.9,0.021,479.94,Clear,0,859,0,1.08,1.0,1.08
2026-09-02,DAL-HUB,Outbound,Evening,21,Wednesday,0,0,0,955,936,336,828,159,18,17,17,51,8,25.8,0.956,9,1.3,0.01,414.25,Clear,0,828,1,0.96,1.0,1.08
2026-09-02,DAL-HUB,Outbound,Night,22,Wednesday,0,0,0,893,875,180,836,74,17,16,16,54,8,24.2,0.968,7,0.7,0.029,370.42,Clear,0,836,1,0.96,1.0,1.08
2026-09-02,DAL-HUB,Outbound,Night,23,Wednesday,0,0,0,841,824,182,726,133,17,16,16,47,8,26.3,0.966,8,0.7,0.022,372.66,Clear,0,726,1,0.82,1.0,1.08
2026-09-03,ATL-HUB,Inbound,Morning,6,Thursday,0,0,0,1573,1388,299,1250,312,31,30,29,47,8,31.5,0.918,0,0.8,0.029,615.67,Clear,0,1250,1,0.96,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Morning,7,Thursday,0,0,0,2010,1773,523,1585,380,38,37,35,49,8,32.5,0.924,10,0.8,0.051,772.38,Clear,0,1585,1,1.2,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Morning,8,Thursday,0,0,1,2011,1774,598,1708,277,38,37,36,50,8,24.4,0.949,7,0.0,0.04,759.9,Clear,0,1708,1,1.2,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Morning,9,Thursday,0,0,1,2225,1963,482,1811,373,38,39,37,51,8,26.9,0.96,1,1.1,0.04,794.78,Clear,0,1811,0,1.2,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Morning,10,Thursday,0,0,0,1752,1546,415,1391,325,33,31,30,47,8,32.6,0.987,8,1.2,0.038,675.12,Clear,0,1391,0,1.08,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Morning,11,Thursday,0,0,0,1698,1498,549,1414,258,31,31,30,50,8,27.1,0.943,7,0.9,0.026,662.57,Clear,0,1414,3,1.08,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Morning,12,Thursday,0,0,0,1524,1345,503,1316,174,29,29,28,47,8,23.9,1.0,7,0.9,0.022,620.51,Clear,0,1316,0,0.96,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Morning,13,Thursday,0,0,0,1393,1229,320,1112,251,25,25,24,50,8,33.3,0.927,7,0.6,0.029,531.79,Clear,0,1112,0,0.96,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Evening,14,Thursday,0,0,0,1558,1375,343,1275,266,29,28,27,48,8,29.2,0.984,1,0.7,0.05,576.8,Clear,0,1275,1,0.96,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Evening,15,Thursday,0,0,0,1786,1575,456,1492,273,35,34,33,48,8,28.6,0.942,9,0.3,0.021,716.0,Heavy Rain,0,1492,0,1.08,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Evening,16,Thursday,0,0,0,1689,1490,546,1450,201,33,31,30,50,8,26.6,0.967,9,0.0,0.022,643.61,Clear,0,1450,0,1.08,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Evening,17,Thursday,0,0,1,2113,1864,385,1872,221,42,40,39,48,8,25.1,1.0,5,0.9,0.027,839.0,Clear,0,1872,2,1.2,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Evening,18,Thursday,0,0,1,2185,1928,697,1827,312,40,40,39,48,8,28.2,0.976,8,1.0,0.036,852.67,Clear,0,1827,3,1.2,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Evening,19,Thursday,0,0,1,2257,1991,527,1864,362,44,40,40,49,8,28.9,0.951,9,1.0,0.01,876.63,Clear,0,1864,2,1.2,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Evening,20,Thursday,0,0,0,1734,1530,452,1380,321,32,32,30,47,8,31.4,0.979,2,1.7,0.054,669.6,Clear,0,1380,0,1.08,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Evening,21,Thursday,0,0,0,1575,1390,361,1250,288,29,29,28,45,8,29.9,0.992,6,1.8,0.034,643.41,Clear,0,1250,0,0.96,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Night,22,Thursday,0,0,0,1533,1352,343,1503,4,33,30,30,54,8,18.3,0.975,2,0.6,0.01,635.25,Clear,0,1503,0,0.96,1.15,1.095
2026-09-03,ATL-HUB,Inbound,Night,23,Thursday,0,0,0,1408,1242,376,990,384,26,25,24,44,8,39.9,0.938,0,0.6,0.023,509.66,Clear,0,990,0,0.82,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Morning,6,Thursday,0,0,0,1585,1456,350,1369,253,38,35,34,42,8,26.8,0.959,5,0.8,0.028,730.52,Clear,0,1369,0,0.96,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Morning,7,Thursday,0,0,0,2099,1927,497,1615,525,43,44,42,40,8,34.2,0.962,10,1.3,0.037,925.96,Clear,0,1615,0,1.2,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Morning,8,Thursday,0,0,1,2615,2402,623,2386,286,60,57,54,47,8,23.8,0.94,7,0.6,0.051,1140.24,Clear,0,2386,1,1.2,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Morning,9,Thursday,0,0,1,2398,2202,681,1949,496,53,49,48,43,8,30.8,0.944,8,0.9,0.022,1030.85,Clear,0,1949,3,1.2,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Morning,10,Thursday,0,0,0,1872,1719,477,1559,357,41,38,37,44,8,32.0,0.958,2,1.2,0.034,795.9,Clear,0,1559,2,1.08,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Morning,11,Thursday,0,0,0,1810,1662,371,1417,426,38,37,35,41,8,33.5,0.988,2,1.3,0.042,762.54,Heavy Rain,0,1417,1,1.08,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Morning,12,Thursday,0,0,0,1558,1431,483,1370,214,34,33,32,45,8,27.2,0.952,0,0.6,0.031,669.42,Clear,0,1370,1,0.96,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Morning,13,Thursday,0,0,0,1605,1474,326,1423,218,37,34,33,45,8,26.2,0.959,6,0.8,0.026,714.58,Clear,0,1423,1,0.96,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Evening,14,Thursday,0,0,0,1545,1419,387,1179,420,31,30,29,44,8,36.5,0.924,0,0.9,0.045,619.09,Clear,0,1179,1,0.96,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Evening,15,Thursday,0,0,0,2135,1961,491,1769,400,48,46,44,43,8,33.3,0.935,1,0.8,0.054,922.82,Clear,0,1769,2,1.08,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Evening,16,Thursday,0,0,0,1917,1761,542,1554,420,41,39,38,43,8,31.3,0.951,9,1.1,0.019,835.83,Clear,0,1554,0,1.08,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Evening,17,Thursday,0,0,1,2298,2110,772,1712,649,52,52,50,35,8,37.3,0.978,0,1.7,0.042,1064.81,Clear,0,1712,4,1.2,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Evening,18,Thursday,0,0,1,2419,2222,597,1900,573,52,50,49,41,8,34.7,0.946,4,1.2,0.019,1046.34,Clear,0,1900,1,1.2,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Evening,19,Thursday,0,0,1,2534,2327,896,1972,613,56,53,51,41,8,36.5,0.943,6,0.9,0.042,1085.45,Clear,0,1972,4,1.2,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Evening,20,Thursday,0,0,0,1763,1619,421,1346,462,36,35,34,40,8,37.2,0.99,10,1.2,0.026,762.92,Rain,0,1346,1,1.08,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Evening,21,Thursday,0,0,0,1697,1558,579,1428,291,35,35,34,42,8,28.8,1.0,4,1.0,0.035,734.98,Clear,0,1428,1,0.96,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Night,22,Thursday,0,0,0,1496,1374,367,1193,335,33,32,31,40,8,37.3,0.962,6,0.9,0.043,676.39,Clear,0,1193,0,0.96,1.15,1.095
2026-09-03,ATL-HUB,Sortation,Night,23,Thursday,0,0,0,1308,1201,415,1070,259,27,26,25,44,8,30.3,0.973,2,1.1,0.03,548.73,Clear,0,1070,1,0.82,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Morning,6,Thursday,0,0,0,1475,1445,506,1271,231,28,28,27,51,8,26.5,0.923,10,1.1,0.033,616.41,Clear,0,1271,1,0.96,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Morning,7,Thursday,0,0,0,1614,1581,468,1526,116,30,29,28,55,8,21.3,0.991,4,0.3,0.035,602.78,Storm,0,1526,0,1.2,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Morning,8,Thursday,0,0,1,2175,2131,769,1919,314,43,40,39,50,8,27.3,0.984,5,1.2,0.014,850.06,Clear,0,1919,2,1.2,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Morning,9,Thursday,0,0,1,2159,2115,509,1890,321,40,40,39,51,8,24.3,0.95,1,0.4,0.024,814.57,Clear,0,1890,0,1.2,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Morning,10,Thursday,0,0,0,1617,1584,433,1386,277,29,28,27,53,8,31.0,0.969,6,0.4,0.033,586.6,Clear,0,1386,1,1.08,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Morning,11,Thursday,0,0,0,1647,1613,420,1217,464,27,27,26,48,8,37.8,0.976,5,1.4,0.042,592.46,Clear,0,1217,1,1.08,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Morning,12,Thursday,0,0,0,1443,1414,471,1088,395,27,25,24,48,8,40.0,0.944,0,1.5,0.047,536.51,Clear,0,1088,1,0.96,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Morning,13,Thursday,0,0,0,1342,1315,425,1129,245,26,25,24,48,8,28.9,0.981,7,1.2,0.04,548.66,Clear,0,1129,0,0.96,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Evening,14,Thursday,0,0,0,1520,1489,358,1200,359,27,27,26,49,8,31.6,0.943,6,1.3,0.024,590.54,Clear,0,1200,0,0.96,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Evening,15,Thursday,0,0,0,1711,1676,562,1329,412,31,29,28,49,8,34.1,0.969,6,1.7,0.018,644.23,Clear,0,1329,2,1.08,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Evening,16,Thursday,0,0,0,1602,1569,420,1186,462,26,26,25,52,8,41.7,0.913,0,1.6,0.034,561.73,Clear,0,1186,0,1.08,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Evening,17,Thursday,0,0,1,1955,1915,571,1457,521,33,33,32,47,8,40.1,0.969,5,1.3,0.022,712.31,Clear,0,1457,0,1.2,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Evening,18,Thursday,0,0,1,2156,2112,719,1798,404,40,40,39,48,8,29.7,0.961,8,0.7,0.037,850.05,Heavy Rain,0,1798,1,1.2,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Evening,19,Thursday,0,0,1,2016,1975,460,1716,342,38,36,35,52,8,28.9,0.943,8,0.8,0.039,767.54,Clear,0,1716,2,1.2,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Evening,20,Thursday,0,0,0,1716,1681,435,1383,387,30,30,29,50,8,31.6,0.954,3,1.7,0.023,654.24,Clear,0,1383,1,1.08,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Evening,21,Thursday,0,0,0,1350,1322,303,1196,176,24,24,23,52,8,24.5,1.0,3,0.9,0.041,511.08,Heavy Rain,0,1196,1,0.96,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Night,22,Thursday,0,0,0,1427,1398,326,1129,349,25,25,24,49,8,36.1,0.96,2,1.0,0.042,528.63,Clear,0,1129,1,0.96,1.15,1.095
2026-09-03,ATL-HUB,Outbound,Night,23,Thursday,0,0,0,1147,1124,249,978,200,20,20,19,53,8,29.4,0.972,2,0.8,0.034,420.38,Clear,0,978,3,0.82,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Morning,6,Thursday,0,0,0,1491,1315,451,947,530,28,26,25,40,8,45.8,0.948,5,2.6,0.041,602.62,Clear,0,947,4,0.96,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Morning,7,Thursday,0,0,0,1953,1723,444,1619,300,38,36,35,49,8,25.5,0.944,10,0.8,0.024,771.37,Clear,0,1619,0,1.2,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Morning,8,Thursday,0,0,1,1824,1610,508,1407,382,33,32,30,49,8,31.2,0.958,10,1.1,0.047,686.44,Storm,0,1407,0,1.2,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Morning,9,Thursday,0,0,1,1961,1730,475,1744,186,37,35,34,55,8,25.0,0.933,6,0.4,0.034,728.01,Clear,0,1744,1,1.2,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Morning,10,Thursday,0,0,0,1681,1484,419,1442,205,32,31,30,50,8,25.4,0.962,9,0.6,0.042,660.28,Clear,0,1442,0,1.08,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Morning,11,Thursday,0,0,0,1487,1312,406,1175,291,28,27,27,47,8,33.0,0.927,9,0.7,0.017,604.29,Heavy Rain,0,1175,2,1.08,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Morning,12,Thursday,0,0,0,1502,1325,470,1324,157,31,28,28,48,8,24.6,0.985,9,0.5,0.011,615.31,Clear,0,1324,4,0.96,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Morning,13,Thursday,0,0,0,1435,1266,260,1106,313,27,25,24,47,8,35.0,0.981,2,1.3,0.039,536.13,Clear,0,1106,0,0.96,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Evening,14,Thursday,0,0,0,1539,1358,293,1377,151,28,28,27,51,8,25.4,1.0,4,0.2,0.024,572.06,Clear,0,1377,2,0.96,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Evening,15,Thursday,0,0,0,1717,1515,314,1343,353,33,32,31,47,8,31.1,0.922,0,1.3,0.041,671.21,Clear,0,1343,0,1.08,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Evening,16,Thursday,0,0,0,1576,1391,481,1150,385,26,26,25,46,8,37.1,1.0,5,1.9,0.036,584.53,Clear,0,1150,0,1.08,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Evening,17,Thursday,0,0,1,1930,1703,646,1470,452,34,34,32,49,8,35.1,0.938,5,1.3,0.046,710.47,Clear,0,1470,2,1.2,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Evening,18,Thursday,0,0,1,1945,1716,649,1753,155,37,37,35,52,8,25.3,0.963,1,0.2,0.049,725.63,Clear,0,1753,0,1.2,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Evening,19,Thursday,0,0,1,2016,1779,607,1627,361,39,37,35,51,8,27.5,0.912,5,0.7,0.048,753.69,Clear,0,1627,1,1.2,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Evening,20,Thursday,0,0,0,1562,1378,290,1300,253,29,29,28,48,8,30.7,0.968,2,1.1,0.042,610.78,Clear,0,1300,0,1.08,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Evening,21,Thursday,0,0,0,1545,1363,420,1086,422,29,28,27,42,8,42.0,0.958,7,1.5,0.037,618.17,Clear,0,1086,1,0.96,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Night,22,Thursday,0,0,0,1388,1224,299,1070,294,25,25,24,47,8,32.2,0.949,0,1.0,0.045,520.5,Clear,0,1070,1,0.96,1.15,1.095
2026-09-03,CHI-HUB,Inbound,Night,23,Thursday,0,0,0,1204,1062,285,1043,136,25,23,22,49,8,25.3,0.968,6,0.7,0.035,489.06,Clear,0,1043,0,0.82,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Morning,6,Thursday,0,0,0,1482,1361,321,1160,361,32,31,30,41,8,37.9,0.943,2,0.8,0.047,641.03,Clear,0,1160,0,0.96,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Morning,7,Thursday,0,0,0,1859,1707,452,1578,330,43,42,41,41,8,30.3,0.939,0,1.0,0.018,861.65,Clear,0,1578,0,1.2,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Morning,8,Thursday,0,0,1,2251,2067,647,1869,444,50,47,45,43,8,28.2,0.966,3,0.7,0.044,948.05,Clear,0,1869,0,1.2,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Morning,9,Thursday,0,0,1,2262,2078,534,1667,644,50,47,45,38,8,37.1,0.975,1,1.6,0.046,967.06,Clear,0,1667,1,1.2,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Morning,10,Thursday,0,0,0,1639,1505,356,1460,221,37,34,33,48,8,24.4,0.922,5,0.2,0.036,695.21,Clear,0,1460,0,1.08,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Morning,11,Thursday,0,0,0,1690,1552,520,1335,406,37,36,35,39,8,33.5,0.978,0,1.3,0.041,749.95,Clear,0,1335,3,1.08,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Morning,12,Thursday,0,0,0,1423,1307,487,1256,210,30,29,28,46,8,28.2,0.976,1,0.5,0.042,589.35,Clear,0,1256,0,0.96,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Morning,13,Thursday,0,0,0,1549,1422,475,1371,219,34,34,32,45,8,26.1,0.953,4,0.4,0.053,676.46,Clear,0,1371,0,0.96,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Evening,14,Thursday,0,0,0,1582,1453,466,1326,302,34,32,31,43,8,32.0,0.995,10,0.9,0.043,690.77,Clear,0,1326,1,0.96,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Evening,15,Thursday,0,0,0,1477,1357,338,1219,301,33,31,30,43,8,30.2,0.945,7,0.6,0.028,651.34,Clear,0,1219,1,1.08,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Evening,16,Thursday,0,0,0,1609,1477,542,1365,282,34,33,32,44,8,26.6,0.97,3,0.8,0.02,685.56,Clear,0,1365,0,1.08,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Evening,17,Thursday,0,0,1,2278,2092,501,2026,302,51,50,49,44,8,23.7,0.94,8,0.5,0.023,1036.95,Clear,0,2026,1,1.2,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Evening,18,Thursday,0,0,1,2184,2006,687,1650,561,48,46,44,40,8,37.7,0.938,8,1.5,0.037,965.72,Clear,0,1650,2,1.2,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Evening,19,Thursday,0,0,1,2306,2118,723,1955,409,52,52,50,40,8,28.4,0.978,9,0.8,0.047,1068.57,Clear,0,1955,3,1.2,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Evening,20,Thursday,0,0,0,1736,1594,336,1515,275,42,40,38,41,8,25.8,0.973,0,0.7,0.04,792.5,Clear,0,1515,2,1.08,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Evening,21,Thursday,0,0,0,1602,1471,312,1301,343,37,34,33,40,8,35.2,0.986,4,1.1,0.04,716.53,Clear,0,1301,0,0.96,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Night,22,Thursday,0,0,0,1573,1445,533,1353,261,35,33,32,43,8,29.4,0.983,2,0.9,0.023,684.51,Clear,0,1353,0,0.96,1.15,1.095
2026-09-03,CHI-HUB,Sortation,Night,23,Thursday,0,0,0,1265,1161,444,1112,181,29,28,27,43,8,27.1,0.958,2,0.5,0.051,570.14,Clear,0,1112,2,0.82,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Morning,6,Thursday,0,0,0,1398,1369,477,1166,267,26,25,24,50,8,31.8,0.972,7,0.9,0.034,544.37,Heavy Rain,0,1166,0,0.96,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Morning,7,Thursday,0,0,0,1272,1246,354,1038,264,24,23,22,53,8,27.8,0.891,8,0.9,0.058,503.16,Clear,0,1038,1,1.2,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Morning,8,Thursday,0,0,1,1685,1651,348,1203,506,32,31,29,45,8,41.2,0.922,5,1.8,0.056,662.86,Clear,0,1203,2,1.2,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Morning,9,Thursday,0,0,1,1676,1642,549,1400,318,31,30,29,50,8,32.3,0.966,6,0.8,0.035,637.9,Clear,0,1400,2,1.2,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Morning,10,Thursday,0,0,0,1541,1510,469,1190,390,28,28,27,48,8,37.6,0.919,5,1.7,0.031,618.41,Clear,0,1190,0,1.08,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Morning,11,Thursday,0,0,0,1426,1397,398,1099,358,24,24,23,51,8,35.4,0.938,8,1.9,0.053,553.51,Clear,0,1099,1,1.08,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Morning,12,Thursday,0,0,0,1296,1270,461,1028,302,22,22,21,51,8,36.0,0.961,10,0.3,0.032,473.71,Clear,0,1028,3,0.96,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Morning,13,Thursday,0,0,0,1229,1204,369,1061,206,22,22,21,52,8,28.7,0.972,7,1.0,0.035,482.49,Clear,0,1061,1,0.96,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Evening,14,Thursday,0,0,0,1425,1396,305,1222,219,25,24,24,53,8,28.7,0.961,6,0.3,0.01,521.79,Clear,0,1222,0,0.96,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Evening,15,Thursday,0,0,0,1603,1570,458,1379,254,30,30,29,52,8,27.9,0.915,3,0.7,0.043,625.91,Rain,0,1379,0,1.08,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Evening,16,Thursday,0,0,0,1528,1497,404,1066,493,29,27,26,41,8,46.9,1.0,10,2.2,0.033,628.68,Clear,0,1066,0,1.08,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Evening,17,Thursday,0,0,1,1866,1828,594,1548,365,34,34,32,49,8,31.2,0.988,5,1.6,0.049,719.09,Clear,0,1548,0,1.2,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Evening,18,Thursday,0,0,1,1718,1683,407,1524,227,30,30,29,54,8,28.7,0.973,1,1.1,0.029,631.07,Clear,0,1524,2,1.2,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Evening,19,Thursday,0,0,1,2112,2069,632,1687,485,40,39,38,48,8,33.3,0.925,6,1.0,0.026,834.77,Storm,0,1687,1,1.2,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Evening,20,Thursday,0,0,0,1666,1632,310,1452,250,32,31,30,51,8,28.3,0.95,5,0.6,0.042,648.4,Clear,0,1452,0,1.08,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Evening,21,Thursday,0,0,0,1325,1298,466,1117,229,23,22,21,56,8,29.7,0.95,1,0.8,0.041,459.45,Clear,0,1117,1,0.96,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Night,22,Thursday,0,0,0,1284,1258,447,1081,249,24,23,23,49,8,32.0,0.96,1,1.1,0.018,506.1,Clear,0,1081,1,0.96,1.15,1.095
2026-09-03,CHI-HUB,Outbound,Night,23,Thursday,0,0,0,1213,1188,360,1055,199,25,22,22,49,8,30.7,0.979,1,1.0,0.018,483.82,Rain,0,1055,2,0.82,1.15,1.095
2026-09-03,DAL-HUB,Inbound,Morning,6,Thursday,0,0,0,1322,1167,397,1197,105,25,24,23,54,8,20.5,0.964,5,0.3,0.059,496.25,Clear,0,1197,0,0.96,1.15,1.095
2026-09-03,DAL-HUB,Inbound,Morning,7,Thursday,0,0,0,1639,1446,323,1381,234,31,31,30,47,8,30.9,0.98,1,1.1,0.031,647.93,Clear,0,1381,1,1.2,1.15,1.095
2026-09-03,DAL-HUB,Inbound,Morning,8,Thursday,0,0,1,1702,1502,450,1519,159,34,32,31,49,8,24.6,1.0,9,0.6,0.035,680.14,Clear,0,1519,0,1.2,1.15,1.095
2026-09-03,DAL-HUB,Inbound,Morning,9,Thursday,0,0,1,1710,1509,464,1306,389,30,31,29,48,8,37.3,0.938,1,1.3,0.056,635.29,Clear,0,1306,0,1.2,1.15,1.095
2026-09-03,DAL-HUB,Inbound,Morning,10,Thursday,0,0,0,1410,1244,464,1076,329,25,25,24,47,8,39.7,0.954,5,0.9,0.037,534.09,Clear,0,1076,1,1.08,1.15,1.095
2026-09-03,DAL-HUB,Inbound,Morning,11,Thursday,0,0,0,1432,1263,272,1127,270,28,26,25,47,8,29.2,0.959,7,1.2,0.041,568.77,Clear,0,1127,0,1.08,1.15,1.095
2026-09-03,DAL-HUB,Inbound,Morning,12,Thursday,0,0,0,1132,999,320,885,221,22,21,21,43,8,33.6,0.981,3,0.7,0.01,458.68,Clear,0,885,2,0.96,1.15,1.095
2026-09-03,DAL-HUB,Inbound,Morning,13,Thursday,0,0,0,1241,1095,298,968,269,22,21,20,51,8,33.2,0.95,9,1.4,0.044,484.29,Storm,0,968,0,0.96,1.15,1.095
2026-09-03,DAL-HUB,Inbound,Evening,14,Thursday,0,0,0,1241,1095,232,1036,186,25,24,23,47,8,27.2,0.959,5,0.6,0.04,503.21,Clear,0,1036,0,0.96,1.15,1.095
