date,facility_id,operation,shift,hour_of_day,day_of_week,is_weekend,is_holiday,is_peak_period,inbound_volume,outbound_volume,inventory_volume,processed_volume,backlog_volume,available_workers,scheduled_workers,actual_workers,worker_capacity_per_hour,shift_hours,avg_cycle_time_minutes,equipment_availability,downtime_minutes,overtime_hours,absenteeism_rate,operational_cost,weather_impact,special_event,throughput_packages_per_hour,error_misroute_packages,traffic_hour_factor,weekly_pattern_factor,seasonal_pattern_factor
2026-09-05,ATL-HUB,Inbound,Morning,7,Saturday,1,0,0,1559,1376,335,863,674,22,21,20,45,8,60.4,0.959,4,2.9,0.036,511.52,Clear,0,863,1,1.2,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Morning,8,Saturday,1,0,1,1617,1427,449,789,787,21,21,20,42,8,71.0,0.94,3,3.7,0.032,531.75,Clear,0,789,0,1.2,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Morning,9,Saturday,1,0,1,1676,1479,313,857,800,22,21,20,46,8,70.4,0.932,2,3.8,0.053,532.39,Clear,0,857,2,1.2,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Morning,10,Saturday,1,0,0,1421,1254,393,846,571,21,20,19,45,8,53.7,0.99,1,2.4,0.047,465.99,Clear,0,846,1,1.08,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Morning,11,Saturday,1,0,0,1234,1089,265,748,463,18,18,17,49,8,51.7,0.898,5,2.2,0.034,430.88,Clear,0,748,2,1.08,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Morning,12,Saturday,1,0,0,1123,990,209,599,505,17,15,15,44,8,63.3,0.909,3,3.3,0.01,414.32,Clear,0,599,2,0.96,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Morning,13,Saturday,1,0,0,1243,1097,333,792,441,17,16,16,51,8,47.0,0.971,6,2.3,0.028,417.54,Clear,0,792,1,0.96,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Evening,14,Saturday,1,0,0,1143,1008,261,729,402,16,16,15,49,8,47.4,0.993,2,2.5,0.033,393.11,Storm,0,729,0,0.96,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Evening,15,Saturday,1,0,0,1301,1148,328,828,445,18,19,18,46,8,49.1,1.0,1,2.3,0.037,441.57,Clear,0,828,0,1.08,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Evening,16,Saturday,1,0,0,1370,1209,399,850,483,21,20,19,46,8,49.6,0.973,7,2.9,0.042,498.29,Clear,0,850,1,1.08,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Evening,17,Saturday,1,0,1,1622,1431,432,1008,580,23,22,21,49,8,50.6,0.98,1,2.8,0.051,519.74,Clear,0,1008,2,1.2,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Evening,18,Saturday,1,0,1,1600,1412,490,939,629,23,22,21,46,8,54.7,0.973,2,2.8,0.032,522.54,Clear,0,939,0,1.2,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Evening,19,Saturday,1,0,1,1685,1486,476,952,691,24,23,22,45,8,55.5,0.962,10,2.3,0.041,555.14,Clear,0,952,1,1.2,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Evening,20,Saturday,1,0,0,1187,1047,391,723,452,16,15,15,50,8,50.5,0.965,6,2.3,0.031,397.05,Clear,0,723,0,1.08,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Evening,21,Saturday,1,0,0,1206,1064,302,789,412,18,17,16,50,8,46.3,0.986,7,2.1,0.037,417.05,Heavy Rain,0,789,2,0.96,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Night,22,Saturday,1,0,0,1218,1075,371,783,413,17,17,16,51,8,46.9,0.96,9,2.4,0.045,429.51,Clear,0,783,1,0.96,0.82,1.065
2026-09-05,ATL-HUB,Inbound,Night,23,Saturday,1,0,0,870,767,293,601,247,13,12,12,51,8,38.8,0.983,8,1.6,0.034,319.75,Clear,0,601,1,0.82,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Morning,6,Saturday,1,0,0,1170,1074,239,678,516,19,19,18,39,8,60.9,0.966,10,2.8,0.037,482.89,Clear,0,678,4,0.96,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Morning,7,Saturday,1,0,0,1393,1279,415,897,508,22,22,21,45,8,49.8,0.95,9,1.6,0.04,508.7,Clear,0,897,1,1.2,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Morning,8,Saturday,1,0,1,1816,1668,507,1147,705,30,29,28,42,8,49.0,0.976,4,2.6,0.034,664.97,Clear,0,1147,3,1.2,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Morning,9,Saturday,1,0,1,1721,1581,599,1136,605,27,25,24,50,8,50.4,0.947,0,2.2,0.046,561.23,Clear,0,1136,0,1.2,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Morning,10,Saturday,1,0,0,1241,1140,310,889,405,22,21,21,44,8,41.7,0.963,8,1.6,0.016,502.71,Clear,0,889,2,1.08,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Morning,11,Saturday,1,0,0,1464,1344,520,1008,481,26,25,24,45,8,43.2,0.934,7,1.1,0.059,548.09,Clear,0,1008,1,1.08,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Morning,12,Saturday,1,0,0,1252,1150,269,677,602,20,19,18,41,8,67.3,0.918,10,3.1,0.049,492.8,Clear,0,677,2,0.96,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Morning,13,Saturday,1,0,0,1361,1250,374,807,594,21,20,19,45,8,61.1,0.944,9,2.8,0.048,502.7,Clear,0,807,0,0.96,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Evening,14,Saturday,1,0,0,1334,1225,307,908,447,23,21,21,45,8,43.7,0.961,9,1.5,0.01,504.82,Clear,0,908,0,0.96,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Evening,15,Saturday,1,0,0,1515,1391,338,954,599,27,25,24,40,8,53.6,0.995,5,3.0,0.026,595.83,Clear,0,954,2,1.08,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Evening,16,Saturday,1,0,0,1590,1460,323,1037,599,25,25,24,44,8,51.9,0.982,8,1.8,0.036,573.21,Clear,0,1037,0,1.08,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Evening,17,Saturday,1,0,1,1767,1623,503,1211,605,29,28,27,45,8,46.5,0.997,7,2.2,0.025,642.97,Clear,0,1211,0,1.2,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Evening,18,Saturday,1,0,1,1887,1733,595,1207,716,32,30,29,43,8,52.8,0.969,7,2.5,0.041,692.57,Clear,0,1207,0,1.2,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Evening,19,Saturday,1,0,1,1696,1557,329,1197,536,28,27,26,47,8,42.5,0.98,10,2.2,0.044,631.76,Clear,0,1197,0,1.2,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Evening,20,Saturday,1,0,0,1320,1212,258,677,650,22,21,20,37,8,71.9,0.915,7,3.5,0.048,534.65,Clear,0,677,1,1.08,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Evening,21,Saturday,1,0,0,1155,1061,231,722,474,19,19,18,41,8,56.2,0.978,3,2.2,0.052,443.42,Clear,0,722,0,0.96,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Night,22,Saturday,1,0,0,1328,1220,425,855,521,21,21,20,44,8,49.9,0.972,6,2.4,0.054,500.81,Clear,0,855,1,0.96,0.82,1.065
2026-09-05,ATL-HUB,Sortation,Night,23,Saturday,1,0,0,1090,1001,359,690,445,19,17,17,41,8,52.0,0.99,6,3.0,0.027,454.73,Clear,0,690,0,0.82,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Morning,6,Saturday,1,0,0,1171,1147,225,677,520,15,15,14,51,8,59.4,0.949,8,2.7,0.037,395.71,Clear,0,677,0,0.96,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Morning,7,Saturday,1,0,0,1353,1325,413,759,642,19,18,17,47,8,66.3,0.951,3,3.6,0.035,466.76,Clear,0,759,1,1.2,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Morning,8,Saturday,1,0,1,1631,1598,309,1046,623,23,22,21,51,8,51.1,0.977,2,3.0,0.057,535.86,Storm,0,1046,1,1.2,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Morning,9,Saturday,1,0,1,1628,1595,491,1041,613,23,23,22,50,8,50.0,0.947,0,2.4,0.042,532.1,Storm,0,1041,0,1.2,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Morning,10,Saturday,1,0,0,1435,1406,275,845,611,19,19,18,50,8,60.9,0.94,10,2.7,0.036,484.97,Clear,0,845,0,1.08,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Morning,11,Saturday,1,0,0,1253,1227,348,850,449,19,18,17,50,8,46.3,1.0,0,2.3,0.038,418.92,Clear,0,850,0,1.08,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Morning,12,Saturday,1,0,0,975,955,232,568,427,14,13,13,46,8,56.4,0.951,8,2.7,0.028,372.61,Clear,0,568,0,0.96,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Morning,13,Saturday,1,0,0,1070,1048,322,603,506,15,14,14,47,8,66.7,0.917,6,3.3,0.028,404.26,Clear,0,603,0,0.96,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Evening,14,Saturday,1,0,0,1078,1056,263,605,499,14,14,13,49,8,63.1,0.951,9,2.9,0.036,383.32,Clear,0,605,2,0.96,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Evening,15,Saturday,1,0,0,1275,1249,322,834,483,18,17,16,54,8,52.6,0.966,3,2.4,0.047,412.24,Clear,0,834,0,1.08,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Evening,16,Saturday,1,0,0,1272,1246,416,645,671,15,16,15,46,8,74.1,0.935,6,3.8,0.033,441.46,Clear,0,645,0,1.08,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Evening,17,Saturday,1,0,1,1531,1500,518,1047,513,21,22,21,50,8,46.0,0.998,8,2.3,0.023,527.63,Clear,0,1047,2,1.2,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Evening,18,Saturday,1,0,1,1692,1657,321,1029,691,22,22,21,49,8,56.3,1.0,4,3.2,0.026,542.99,Clear,0,1029,2,1.2,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Evening,19,Saturday,1,0,1,1583,1551,388,1013,615,23,21,21,51,8,54.5,0.947,9,2.3,0.02,531.79,Clear,0,1013,1,1.2,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Evening,20,Saturday,1,0,0,1246,1221,374,782,485,18,18,17,48,8,54.9,0.959,9,2.3,0.035,447.6,Clear,0,782,0,1.08,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Evening,21,Saturday,1,0,0,1123,1100,358,731,405,18,16,16,48,8,49.5,0.953,6,2.1,0.016,410.63,Clear,0,731,0,0.96,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Night,22,Saturday,1,0,0,1075,1053,216,672,435,14,14,13,52,8,52.5,0.995,5,2.9,0.046,370.45,Clear,0,672,2,0.96,0.82,1.065
2026-09-05,ATL-HUB,Outbound,Night,23,Saturday,1,0,0,981,961,228,640,360,14,14,13,53,8,46.9,0.929,1,1.6,0.043,319.54,Clear,0,640,2,0.82,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Morning,6,Saturday,1,0,0,1067,942,353,604,457,14,13,13,49,8,58.2,0.949,0,3.0,0.018,356.35,Clear,0,604,1,0.96,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Morning,7,Saturday,1,0,0,1397,1233,375,913,456,21,20,19,50,8,43.9,0.961,7,2.0,0.041,473.56,Clear,0,913,1,1.2,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Morning,8,Saturday,1,0,1,1568,1384,498,1001,555,23,22,21,49,8,50.2,0.973,8,1.9,0.032,515.98,Clear,0,1001,1,1.2,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Morning,9,Saturday,1,0,1,1552,1369,464,926,609,21,21,20,49,8,55.2,0.945,5,2.3,0.029,497.8,Clear,0,926,0,1.2,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Morning,10,Saturday,1,0,0,1201,1060,283,769,427,18,17,17,46,8,47.9,0.984,3,2.0,0.014,418.3,Clear,0,769,2,1.08,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Morning,11,Saturday,1,0,0,1293,1141,331,761,511,17,17,16,49,8,55.2,0.972,2,2.5,0.057,411.22,Clear,0,761,1,1.08,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Morning,12,Saturday,1,0,0,1114,983,301,622,470,15,14,14,47,8,57.5,0.947,5,3.0,0.029,392.67,Clear,0,622,0,0.96,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Morning,13,Saturday,1,0,0,1208,1066,401,730,469,17,16,16,47,8,54.9,0.972,9,2.1,0.027,420.93,Clear,0,730,0,0.96,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Evening,14,Saturday,1,0,0,1238,1092,347,798,424,18,17,17,48,8,46.7,0.979,7,2.3,0.011,444.52,Storm,0,798,1,0.96,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Evening,15,Saturday,1,0,0,1295,1143,418,773,509,17,17,16,50,8,50.4,0.967,2,1.9,0.052,397.2,Heavy Rain,0,773,3,1.08,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Evening,16,Saturday,1,0,0,1331,1174,450,831,473,19,18,18,49,8,48.8,0.943,9,2.1,0.02,462.09,Clear,0,831,0,1.08,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Evening,17,Saturday,1,0,1,1655,1460,528,910,709,24,23,22,45,8,57.4,0.919,7,2.4,0.03,547.81,Clear,0,910,0,1.2,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Evening,18,Saturday,1,0,1,1557,1374,431,951,585,23,22,21,47,8,53.0,0.965,6,2.6,0.045,528.99,Clear,0,951,0,1.2,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Evening,19,Saturday,1,0,1,1600,1412,321,1029,558,23,21,21,50,8,47.8,0.981,2,2.2,0.021,505.74,Clear,0,1029,2,1.2,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Evening,20,Saturday,1,0,0,1246,1099,349,869,356,18,18,17,53,8,38.5,0.965,2,1.6,0.05,404.7,Clear,0,869,1,1.08,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Evening,21,Saturday,1,0,0,1090,962,370,675,400,15,15,14,49,8,49.0,0.984,7,2.7,0.058,390.24,Clear,0,675,0,0.96,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Night,22,Saturday,1,0,0,1088,960,197,566,515,13,14,13,46,8,68.9,0.948,10,2.9,0.046,385.91,Clear,0,566,1,0.96,0.82,1.065
2026-09-05,CHI-HUB,Inbound,Night,23,Saturday,1,0,0,886,782,245,472,421,11,12,11,44,8,70.4,0.975,0,4.1,0.044,344.94,Clear,0,472,0,0.82,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Morning,6,Saturday,1,0,0,1009,927,327,551,478,14,15,14,41,8,65.5,0.962,3,3.3,0.05,393.54,Clear,0,551,0,0.96,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Morning,7,Saturday,1,0,0,1374,1262,315,824,575,23,21,21,40,8,55.2,0.982,9,2.8,0.014,547.0,Storm,0,824,3,1.2,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Morning,8,Saturday,1,0,1,1797,1650,526,1074,758,31,29,28,40,8,53.2,0.959,5,2.6,0.049,667.81,Clear,0,1074,1,1.2,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Morning,9,Saturday,1,0,1,1745,1602,396,1093,681,30,28,27,42,8,50.7,0.965,7,2.9,0.033,662.16,Clear,0,1093,1,1.2,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Morning,10,Saturday,1,0,0,1262,1159,293,834,479,21,21,20,45,8,48.1,0.927,10,2.3,0.046,509.58,Clear,0,834,3,1.08,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Morning,11,Saturday,1,0,0,1310,1203,272,848,497,22,21,20,44,8,47.2,0.965,6,2.6,0.039,506.07,Clear,0,848,1,1.08,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Morning,12,Saturday,1,0,0,1179,1083,315,774,425,19,19,18,43,8,48.0,1.0,0,2.4,0.033,439.87,Clear,0,774,3,0.96,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Morning,13,Saturday,1,0,0,1192,1095,365,618,603,20,19,18,37,8,70.9,0.929,2,3.8,0.028,485.71,Clear,0,618,0,0.96,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Evening,14,Saturday,1,0,0,1160,1065,270,708,483,19,18,17,44,8,56.6,0.948,9,2.3,0.048,446.01,Clear,0,708,3,0.96,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Evening,15,Saturday,1,0,0,1303,1197,390,763,584,20,19,18,44,8,59.3,0.963,1,3.1,0.028,464.94,Clear,0,763,1,1.08,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Evening,16,Saturday,1,0,0,1325,1217,303,818,535,21,21,20,43,8,52.3,0.951,0,3.1,0.04,501.15,Clear,0,818,2,1.08,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Evening,17,Saturday,1,0,1,1581,1452,516,895,745,26,26,24,38,8,63.3,0.982,3,3.5,0.058,608.14,Heavy Rain,0,895,0,1.2,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Evening,18,Saturday,1,0,1,1655,1520,395,1090,604,27,25,25,44,8,50.8,0.991,5,2.6,0.019,606.7,Clear,0,1090,2,1.2,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Evening,19,Saturday,1,0,1,1595,1465,297,971,666,25,25,24,44,8,59.0,0.92,4,2.5,0.036,580.1,Clear,0,971,0,1.2,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Evening,20,Saturday,1,0,0,1227,1127,370,788,480,22,21,20,41,8,50.6,0.962,10,2.5,0.04,514.55,Clear,0,788,0,1.08,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Evening,21,Saturday,1,0,0,1204,1106,408,783,442,21,20,19,43,8,48.7,0.959,6,2.3,0.031,476.22,Clear,0,783,0,0.96,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Night,22,Saturday,1,0,0,1199,1101,387,780,462,18,18,17,48,8,50.7,0.957,1,2.5,0.061,426.73,Clear,0,780,0,0.96,0.82,1.065
2026-09-05,CHI-HUB,Sortation,Night,23,Saturday,1,0,0,1049,963,211,666,398,17,17,16,44,8,50.5,0.947,8,2.7,0.043,432.48,Clear,0,666,0,0.82,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Morning,6,Saturday,1,0,0,992,972,199,585,425,13,12,12,51,8,55.8,0.957,2,2.9,0.021,339.83,Clear,0,585,0,0.96,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Morning,7,Saturday,1,0,0,1247,1222,257,789,477,19,18,17,47,8,49.4,0.988,9,3.2,0.043,472.81,Clear,0,789,2,1.2,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Morning,8,Saturday,1,0,1,1496,1465,443,960,568,21,21,20,48,8,51.9,1.0,0,2.7,0.027,493.09,Clear,0,960,4,1.2,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Morning,9,Saturday,1,0,1,1436,1407,477,843,626,21,20,19,47,8,58.5,0.945,5,2.2,0.043,474.49,Clear,0,843,3,1.2,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Morning,10,Saturday,1,0,0,1196,1172,231,740,490,15,16,15,52,8,53.9,0.949,3,2.3,0.035,388.48,Clear,0,740,1,1.08,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Morning,11,Saturday,1,0,0,1305,1278,262,718,606,17,17,16,47,8,63.3,0.955,2,3.1,0.044,429.18,Clear,0,718,3,1.08,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Morning,12,Saturday,1,0,0,979,959,300,602,392,14,13,13,49,8,56.4,0.946,1,2.9,0.02,355.88,Clear,0,602,1,0.96,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Morning,13,Saturday,1,0,0,1046,1025,234,646,427,13,13,13,52,8,50.8,0.956,2,2.5,0.019,349.12,Clear,0,646,2,0.96,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Evening,14,Saturday,1,0,0,964,944,215,701,293,16,14,14,52,8,39.0,0.964,8,2.1,0.034,375.11,Clear,0,701,3,0.96,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Evening,15,Saturday,1,0,0,1105,1082,342,709,431,15,15,14,52,8,51.2,0.975,1,2.3,0.04,363.34,Heavy Rain,0,709,0,1.08,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Evening,16,Saturday,1,0,0,955,936,278,594,387,13,12,12,50,8,51.1,0.991,4,2.4,0.035,331.55,Clear,0,594,2,1.08,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Evening,17,Saturday,1,0,1,1228,1203,295,636,618,17,16,15,46,8,73.9,0.922,7,3.3,0.051,429.87,Clear,0,636,1,1.2,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Evening,18,Saturday,1,0,1,1450,1420,384,837,632,21,20,19,47,8,55.1,0.938,6,3.1,0.03,503.14,Clear,0,837,0,1.2,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Evening,19,Saturday,1,0,1,1500,1469,525,977,557,22,22,21,49,8,49.1,0.95,1,2.1,0.062,499.06,Clear,0,977,2,1.2,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Evening,20,Saturday,1,0,0,1216,1191,379,722,525,18,16,16,47,8,57.5,0.961,5,2.9,0.026,431.54,Clear,0,722,0,1.08,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Evening,21,Saturday,1,0,0,883,865,275,565,345,13,12,12,50,8,52.0,0.943,10,2.3,0.026,346.64,Clear,0,565,1,0.96,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Night,22,Saturday,1,0,0,1099,1077,378,728,399,16,15,15,49,8,49.8,0.991,4,1.8,0.03,379.94,Storm,0,728,2,0.96,0.82,1.065
2026-09-05,CHI-HUB,Outbound,Night,23,Saturday,1,0,0,899,881,291,528,392,12,12,11,49,8,59.3,0.98,7,3.0,0.052,337.42,Clear,0,528,1,0.82,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Morning,6,Saturday,1,0,0,1039,917,296,658,365,13,14,13,54,8,46.9,0.938,2,2.4,0.037,345.44,Clear,0,658,1,0.96,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Morning,7,Saturday,1,0,0,1074,947,218,576,483,14,14,13,45,8,64.3,0.986,9,3.5,0.036,399.25,Clear,0,576,1,1.2,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Morning,8,Saturday,1,0,1,1359,1199,358,858,487,19,19,18,50,8,49.9,0.954,6,2.8,0.035,472.59,Clear,0,858,1,1.2,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Morning,9,Saturday,1,0,1,1201,1060,219,803,392,19,18,17,48,8,43.6,0.985,2,2.1,0.029,417.9,Clear,0,803,0,1.2,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Morning,10,Saturday,1,0,0,1079,952,247,690,374,17,15,15,48,8,46.8,0.959,3,2.5,0.019,391.14,Clear,0,690,1,1.08,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Morning,11,Saturday,1,0,0,1050,927,286,632,393,15,14,14,50,8,54.4,0.904,10,1.9,0.018,376.74,Clear,0,632,0,1.08,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Morning,12,Saturday,1,0,0,932,822,307,538,391,12,12,12,46,8,57.1,0.976,10,3.0,0.035,366.45,Clear,0,538,2,0.96,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Morning,13,Saturday,1,0,0,958,846,305,573,384,13,12,12,49,8,54.3,0.975,6,2.3,0.028,334.52,Clear,0,573,0,0.96,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Evening,14,Saturday,1,0,0,941,830,292,650,283,14,13,13,50,8,41.5,1.0,3,1.9,0.035,332.91,Clear,0,650,1,0.96,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Evening,15,Saturday,1,0,0,1066,941,302,617,422,14,14,13,50,8,56.4,0.95,0,2.9,0.037,354.66,Rain,0,617,1,1.08,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Evening,16,Saturday,1,0,0,1059,935,211,616,432,14,14,13,50,8,56.1,0.949,6,2.2,0.041,353.0,Clear,0,616,1,1.08,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Evening,17,Saturday,1,0,1,1322,1167,420,799,490,19,18,17,47,8,49.2,1.0,4,2.3,0.035,432.05,Clear,0,799,0,1.2,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Evening,18,Saturday,1,0,1,1356,1197,444,733,608,20,19,19,41,8,63.1,0.941,10,2.5,0.024,496.44,Clear,0,733,0,1.2,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Evening,19,Saturday,1,0,1,1355,1196,243,828,491,19,19,18,46,8,51.8,1.0,7,3.5,0.037,495.32,Clear,0,828,1,1.2,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Evening,20,Saturday,1,0,0,956,844,238,607,321,14,13,13,48,8,46.1,0.974,1,2.2,0.01,336.2,Rain,0,607,0,1.08,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Evening,21,Saturday,1,0,0,959,846,247,579,372,14,13,13,47,8,52.6,0.948,7,2.8,0.033,371.24,Clear,0,579,0,0.96,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Night,22,Saturday,1,0,0,978,863,283,618,351,15,14,14,46,8,50.0,0.96,0,2.6,0.02,363.06,Clear,0,618,1,0.96,0.82,1.065
2026-09-05,DAL-HUB,Inbound,Night,23,Saturday,1,0,0,738,651,136,403,313,10,9,9,47,8,59.7,0.953,10,3.6,0.04,321.33,Clear,0,403,0,0.82,0.82,1.065
2026-09-05,DAL-HUB,Sortation,Morning,6,Saturday,1,0,0,983,903,306,540,471,14,14,13,43,8,66.0,0.967,3,4.0,0.05,393.17,Clear,0,540,1,0.96,0.82,1.065
2026-09-05,DAL-HUB,Sortation,Morning,7,Saturday,1,0,0,1121,1029,283,643,512,17,16,16,41,8,60.7,0.981,2,3.3,0.021,431.39,Clear,0,643,2,1.2,0.82,1.065
2026-09-05,DAL-HUB,Sortation,Morning,8,Saturday,1,0,1,1523,1399,314,892,660,26,24,23,41,8,58.8,0.946,10,2.6,0.037,581.29,Clear,0,892,1,1.2,0.82,1.065
2026-09-05,DAL-HUB,Sortation,Morning,9,Saturday,1,0,1,1358,1247,453,769,640,20,21,20,40,8,63.5,0.962,3,3.7,0.033,528.15,Clear,0,769,0,1.2,0.82,1.065
2026-09-05,DAL-HUB,Sortation,Morning,10,Saturday,1,0,0,1100,1010,225,748,379,19,17,17,47,8,44.2,0.937,8,1.9,0.024,430.51,Clear,0,748,0,1.08,0.82,1.065
2026-09-05,DAL-HUB,Sortation,Morning,11,Saturday,1,0,0,1111,1020,392,647,484,18,17,17,41,8,59.5,0.928,10,3.0,0.01,470.36,Heavy Rain,0,647,0,1.08,0.82,1.065
2026-09-05,DAL-HUB,Sortation,Morning,12,Saturday,1,0,0,986,906,348,570,432,16,16,15,40,8,60.9,0.951,9,3.3,0.033,431.83,Clear,0,570,2,0.96,0.82,1.065
2026-09-05,DAL-HUB,Sortation,Morning,13,Saturday,1,0,0,1050,964,255,604,465,16,16,15,43,8,60.6,0.937,3,2.4,0.038,389.75,Rain,0,604,1,0.96,0.82,1.065
